X,Y,OCC_YEAR,OCC_MONTH,HOOD_158,NEIGHBOURHOOD_158
-79.43377345,43.6848981800001,2010,May,107,Oakwood Village
-79.44173417,43.6661294,2010,May,171,Junction-Wallace Emerson
-79.31231045,43.79748141,2010,May,148,East L'Amoreaux
-79.47039769,43.6912192,2010,May,112,Beechborough-Greenbrook
-79.20678435,43.7667942300001,2010,May,135,Morningside
-79.5132172799999,43.7393831800001,2010,May,25,Glenfield-Jane Heights
-79.4733783999999,43.64041918,2010,May,87,High Park-Swansea
-79.50289019,43.69954711,2010,May,30,Brookhaven-Amesbury
-79.51184611,43.59932095,2010,June,18,New Toronto
-79.41585327,43.6800423600001,2010,June,96,Casa Loma
-79.55791477,43.6944151100001,2010,June,6,Kingsview Village-The Westway
-79.5059387599999,43.6760975400001,2010,June,111,Rockcliffe-Smythe
-79.4020168499999,43.66838325,2010,July,95,Annex
-79.4864487,43.7447713400001,2010,July,155,Downsview
-79.26666209,43.7558934200001,2010,July,156,Bendale-Glen Andrew
-79.30846122,43.73879313,2010,July,119,Wexford/Maryvale
-79.39778881,43.6522539600001,2010,July,78,Kensington-Chinatown
-79.329651,43.71530504,2010,July,44,Flemingdon Park
-79.24675559,43.7552573300001,2010,July,156,Bendale-Glen Andrew
-79.25912081,43.78740415,2010,July,128,Agincourt South-Malvern West
-79.50688173,43.7403182100001,2010,July,25,Glenfield-Jane Heights
-79.6118095099999,43.73168123,2010,July,1,West Humber-Clairville
-79.33495372,43.7187242800001,2010,July,44,Flemingdon Park
-79.3686285699999,43.6658689400001,2010,August,71,Cabbagetown-South St.James Town
-79.37510285,43.67049415,2010,August,74,North St.James Town
-79.52721739,43.6438241700001,2010,August,159,Etobicoke City Centre
-79.4401781999999,43.7241786500001,2010,August,32,Englemount-Lawrence
-79.44019034,43.6514257000001,2010,August,83,Dufferin Grove
-79.47335128,43.6671616200001,2010,August,90,Junction Area
-79.34138354,43.70801163,2010,September,55,Thorncliffe Park
-79.23201792,43.7593103400001,2010,September,142,Woburn North
-79.5188184099999,43.76191141,2010,September,24,Black Creek
-79.48897714,43.6977066200001,2010,September,30,Brookhaven-Amesbury
-79.51314361,43.68684269,2010,September,8,Humber Heights-Westmount
-79.51457615,43.69952521,2010,September,113,Weston
-79.51457615,43.69952521,2010,September,113,Weston
-79.51546025,43.7578622,2010,October,24,Black Creek
-79.4335353,43.6343689,2010,October,85,South Parkdale
-79.3593015499999,43.66092803,2010,October,72,Regent Park
-79.3593015499999,43.66092803,2010,October,72,Regent Park
-79.27699095,43.70239059,2010,October,121,Oakridge
-79.3620225399999,43.65759676,2010,October,72,Regent Park
-79.35374777,43.6636699100001,2010,October,70,South Riverdale
-79.4145751199999,43.77169774,2010,November,37,Willowdale West
-79.3530264199999,43.7873388400001,2010,November,47,Don Valley Village
-79.50339745,43.7410703,2010,November,25,Glenfield-Jane Heights
-79.2296315199999,43.7603830400001,2010,November,142,Woburn North
-79.39179086,43.6447423500001,2010,November,164,Wellington Place
-79.35815883,43.6611918200001,2010,November,72,Regent Park
-79.2993560799999,43.68356935,2010,December,62,East End-Danforth
-79.4909339599999,43.67124454,2010,December,111,Rockcliffe-Smythe
-79.34138354,43.70801163,2010,December,55,Thorncliffe Park
-79.39967303,43.64806136,2011,January,164,Wellington Place
-79.2788523899999,43.7327475600001,2011,January,125,Ionview
-79.19473833,43.7620081200001,2011,January,136,West Hill
-79.39660216,43.6747187500001,2011,January,95,Annex
-79.43938277,43.7043572200001,2011,January,108,Briar Hill-Belgravia
-79.37834341,43.6662791200001,2011,January,71,Cabbagetown-South St.James Town
-79.54751586,43.7509754500001,2011,February,21,Humber Summit
-79.48758849,43.74960108,2011,February,27,York University Heights
-79.48177414,43.69245528,2011,February,112,Beechborough-Greenbrook
-79.22119656,43.75959965,2011,February,141,Golfdale-Cedarbrae-Woburn
-79.50945835,43.6972969500001,2011,February,113,Weston
-79.23004851,43.79207102,2011,February,146,Malvern East
-79.21766249,43.79811627,2011,February,146,Malvern East
-79.50149891,43.6648788000001,2011,March,114,Lambton Baby Point
-79.4278567599999,43.66721461,2011,March,172,Dovercourt Village
-79.55215271,43.69579012,2011,March,6,Kingsview Village-The Westway
-79.43727066,43.63691985,2011,March,85,South Parkdale
-79.31220745,43.6680252,2011,March,63,The Beaches
-79.25560589,43.7350683600001,2011,March,138,Eglinton East
-79.32496173,43.6865932700001,2011,April,66,Danforth
-79.5021526899999,43.76548697,2011,April,27,York University Heights
-79.55968601,43.7133118200001,2011,April,4,Rexdale-Kipling
-79.3314089199999,43.7931003200001,2011,May,147,L'Amoreaux West
-79.5928189799999,43.7390724000001,2011,May,2,Mount Olive-Silverstone-Jamestown
-79.5164867399999,43.75250263,2011,June,25,Glenfield-Jane Heights
-79.3043833199999,43.72888607,2011,July,119,Wexford/Maryvale
-79.2221049999999,43.7424814600001,2011,July,139,Scarborough Village
-79.56407654,43.6524496700001,2011,July,158,Islington
-79.49313857,43.68829879,2011,July,115,Mount Dennis
-79.50820659,43.6911179300001,2011,July,115,Mount Dennis
-79.48369812,43.7262746600001,2011,August,155,Downsview
-79.49322891,43.7427690600001,2011,August,155,Downsview
-79.4364422199999,43.74121374,2011,August,33,Clanton Park
-79.50149891,43.6648788000001,2011,August,114,Lambton Baby Point
-79.24984992,43.7725193800001,2011,September,142,Woburn North
-79.26812656,43.7069928600001,2011,September,120,Clairlea-Birchmount
-79.4159353699999,43.6471782900001,2011,October,81,Trinity-Bellwoods
-79.42285012,43.6412319200001,2011,October,84,Little Portugal
-79.3014674999999,43.71725545,2011,October,43,Victoria Village
-79.30060509,43.69437249,2011,October,61,Taylor-Massey
-79.5109335,43.7620786100001,2011,October,24,Black Creek
-79.2633665499999,43.7125552900001,2011,October,120,Clairlea-Birchmount
-79.57615823,43.64849529,2011,October,13,Etobicoke West Mall
-79.50860799,43.73003685,2011,October,154,Oakdale-Beverley Heights
-79.32291693,43.6523418900001,2011,November,70,South Riverdale
-79.5038346599999,43.7028718400001,2011,December,28,Rustic
-79.40746297,43.7824923200001,2011,December,50,Newtonbrook East
-79.42386384,43.73936866,2011,December,39,Bedford Park-Nortown
-79.35833029,43.66258988,2011,December,72,Regent Park
-79.20562524,43.7640436500001,2011,December,141,Golfdale-Cedarbrae-Woburn
-79.39906324,43.6524637200001,2011,December,78,Kensington-Chinatown
-79.2827611,43.7279399400001,2012,January,120,Clairlea-Birchmount
-79.4171069499999,43.6386438600001,2012,January,163,Fort York-Liberty Village
-79.36575487,43.7061393500001,2012,January,56,Leaside-Bennington
-79.2778560799999,43.7299559800001,2012,January,125,Ionview
-79.22092115,43.8055731800001,2012,January,145,Malvern West
-79.43609672,43.65447879,2012,January,83,Dufferin Grove
-79.42542116,43.7574613900001,2012,February,38,Lansing-Westgate
-79.42542116,43.7574613900001,2012,February,38,Lansing-Westgate
-79.31478528,43.7845888900001,2012,February,147,L'Amoreaux West
-79.40934165,43.7662448200001,2012,March,151,Yonge-Doris
-79.51963926,43.6493958200001,2012,March,15,Kingsway South
-79.48762429,43.6727538700001,2012,April,111,Rockcliffe-Smythe
-79.3058887999999,43.73254489,2012,April,119,Wexford/Maryvale
-79.4652448799999,43.65753812,2012,April,88,High Park North
-79.44141286,43.72315167,2012,May,32,Englemount-Lawrence
-79.28038739,43.7032802000001,2012,May,121,Oakridge
-79.4033177699999,43.6979211400001,2012,May,100,Yonge-Eglinton
-79.50149891,43.6648788000001,2012,May,114,Lambton Baby Point
-79.37069017,43.6507260400001,2012,May,73,Moss Park
-79.15463684,43.78519206,2012,May,133,Centennial Scarborough
-79.37997035,43.6540566100001,2012,June,168,Downtown Yonge East
-79.37997035,43.6540566100001,2012,June,168,Downtown Yonge East
-79.4183253699999,43.6552397500001,2012,June,80,Palmerston-Little Italy
-79.2822541,43.7694153100001,2012,June,126,Dorset Park
-79.40459573,43.7572835500001,2012,June,153,Avondale
-79.35793703,43.67786922,2012,July,67,Playter Estates-Danforth
-79.58342916,43.6333245100001,2012,July,12,Markland Wood
-79.5583480399999,43.6490616500001,2012,July,158,Islington
-79.18487845,43.7648618200001,2012,July,136,West Hill
-79.18487845,43.7648618200001,2012,July,136,West Hill
-79.50572482,43.68740612,2012,July,115,Mount Dennis
-79.4439058299999,43.71947958,2012,July,32,Englemount-Lawrence
-79.2549764299999,43.7812163900001,2012,July,128,Agincourt South-Malvern West
-79.51476374,43.76720514,2012,August,24,Black Creek
-79.21694931,43.8072332400001,2012,August,146,Malvern East
-79.2827611,43.7279399400001,2012,August,120,Clairlea-Birchmount
-79.29802043,43.6788793200001,2012,September,62,East End-Danforth
-79.2061558,43.8092461700001,2012,September,146,Malvern East
-79.44110533,43.7022471700001,2012,September,108,Briar Hill-Belgravia
-79.51512482,43.7470881400001,2012,September,25,Glenfield-Jane Heights
-79.58380099,43.73447858,2012,September,2,Mount Olive-Silverstone-Jamestown
-79.58380099,43.73447858,2012,September,2,Mount Olive-Silverstone-Jamestown
-79.51546025,43.7578622,2012,October,24,Black Creek
-79.23648729,43.77543173,2012,October,142,Woburn North
-79.38071926,43.66355444,2012,October,167,Church-Wellesley
-79.37101139,43.6648135400001,2012,October,71,Cabbagetown-South St.James Town
-79.2135559399999,43.7858822600001,2012,October,135,Morningside
-79.43727066,43.63691985,2012,October,85,South Parkdale
-79.44926911,43.7205075000001,2012,October,31,Yorkdale-Glen Park
-79.49313857,43.68829879,2012,October,115,Mount Dennis
-79.40651625,43.6567157600001,2012,November,79,University
-79.58104549,43.7363420500001,2012,November,2,Mount Olive-Silverstone-Jamestown
-79.3142989899999,43.6796762700001,2012,November,64,Woodbine Corridor
-79.32470614,43.7236922700001,2012,November,44,Flemingdon Park
-79.58342916,43.6333245100001,2012,November,12,Markland Wood
-79.48377829,43.7337781700001,2012,December,155,Downsview
-79.37377428,43.66728915,2012,December,74,North St.James Town
-79.49464569,43.7777118500001,2013,January,27,York University Heights
-79.3593015499999,43.66092803,2013,January,72,Regent Park
-79.5684304599999,43.6757066700001,2013,January,7,Willowridge-Martingrove-Richview
-79.42379453,43.6702653900001,2013,January,172,Dovercourt Village
-79.356962,43.7870087700001,2013,February,47,Don Valley Village
-79.33347933,43.81572313,2013,February,116,Steeles
-79.33347933,43.81572313,2013,February,116,Steeles
-79.42492533,43.63268055,2013,February,163,Fort York-Liberty Village
-79.51668932,43.7518500300001,2013,February,25,Glenfield-Jane Heights
-79.58641341,43.7325012900001,2013,February,2,Mount Olive-Silverstone-Jamestown
-79.54230487,43.7684448300001,2013,February,21,Humber Summit
-79.45528339,43.6930205400001,2013,March,109,Caledonia-Fairbank
-79.5702312499999,43.72654299,2013,March,4,Rexdale-Kipling
-79.30219988,43.7437542500001,2013,March,119,Wexford/Maryvale
-79.37115814,43.66398867,2013,March,71,Cabbagetown-South St.James Town
-79.40009344,43.6444477900001,2013,March,164,Wellington Place
-79.45707743,43.7247417300001,2013,March,31,Yorkdale-Glen Park
-79.35833029,43.66258988,2013,April,72,Regent Park
-79.21489387,43.81888639,2013,April,144,Morningside Heights
-79.42542116,43.7574613900001,2013,April,38,Lansing-Westgate
-79.51886989,43.7385742800001,2013,April,25,Glenfield-Jane Heights
-79.2637076,43.6920648,2013,April,122,Birchcliffe-Cliffside
-79.30035407,43.7125118700001,2013,May,54,O'Connor-Parkview
-79.42138001,43.65095208,2013,May,81,Trinity-Bellwoods
-79.4821350299999,43.68062582,2013,May,111,Rockcliffe-Smythe
-79.21988185,43.82190316,2013,May,144,Morningside Heights
-79.2816987099999,43.80845778,2013,June,129,Agincourt North
-79.41092102,43.76969754,2013,June,151,Yonge-Doris
-79.35721735,43.6829197600001,2013,June,57,Broadview North
-79.45021402,43.7530612200001,2013,July,33,Clanton Park
-79.37135298,43.6590671600001,2013,July,73,Moss Park
-79.41632218,43.78290939,2013,July,50,Newtonbrook East
-79.41004944,43.64418836,2013,July,162,West Queen West
-79.5802494599999,43.64316898,2013,July,12,Markland Wood
-79.5802494599999,43.64316898,2013,July,12,Markland Wood
-79.5802494599999,43.64316898,2013,July,12,Markland Wood
-79.5163405,43.7518865600001,2013,July,25,Glenfield-Jane Heights
-79.47105024,43.63825444,2013,August,87,High Park-Swansea
-79.5456359299999,43.7213120800001,2013,August,5,Elms-Old Rexdale
-79.51044558,43.74922073,2013,August,25,Glenfield-Jane Heights
-79.51044558,43.74922073,2013,August,25,Glenfield-Jane Heights
-79.52831656,43.70453926,2013,September,113,Weston
-79.3649435899999,43.8043217000001,2013,September,48,Hillcrest Village
-79.32394038,43.68329271,2013,September,66,Danforth
-79.57040564,43.67633225,2013,September,7,Willowridge-Martingrove-Richview
-79.4676922899999,43.69170989,2013,September,112,Beechborough-Greenbrook
-79.36694949,43.65649381,2013,September,73,Moss Park
-79.38464734,43.6504346900001,2013,October,170,Yonge-Bay Corridor
-79.51950622,43.7025116,2013,October,113,Weston
-79.39892256,43.6551318400001,2013,October,78,Kensington-Chinatown
-79.36398868,43.6598634900001,2013,November,72,Regent Park
-79.4219627699999,43.6727121800001,2013,November,94,Wychwood
-79.29802043,43.6788793200001,2013,November,62,East End-Danforth
-79.5842403899999,43.75115706,2013,November,2,Mount Olive-Silverstone-Jamestown
-79.39527051,43.7301616400001,2013,November,105,Lawrence Park North
-79.51009895,43.7115029300001,2013,December,23,Pelmo Park-Humberlea
-79.2721898999999,43.82426737,2013,December,130,Milliken
-79.37377428,43.66728915,2014,January,74,North St.James Town
-79.28975608,43.75950235,2014,January,126,Dorset Park
-79.2218199599999,43.7703356900001,2014,January,141,Golfdale-Cedarbrae-Woburn
-79.51734154,43.6946070600001,2014,January,8,Humber Heights-Westmount
-79.3787659399999,43.65431577,2014,January,168,Downtown Yonge East
-79.2973907699999,43.7030035400001,2014,February,54,O'Connor-Parkview
-79.30226258,43.76947238,2014,February,119,Wexford/Maryvale
-79.40439249,43.7336586800001,2014,February,105,Lawrence Park North
-79.55299342,43.60886207,2014,February,20,Alderwood
-79.5798746,43.7386479,2014,February,2,Mount Olive-Silverstone-Jamestown
-79.3363682899999,43.7183752700001,2014,March,44,Flemingdon Park
-79.5218469499999,43.6335285100001,2014,March,159,Etobicoke City Centre
-79.33004679,43.68013102,2014,March,65,Greenwood-Coxwell
-79.35164308,43.6619733900001,2014,March,70,South Riverdale
-79.2296315199999,43.7603830400001,2014,March,142,Woburn North
-79.30921367,43.68567061,2014,March,62,East End-Danforth
-79.30921367,43.68567061,2014,March,62,East End-Danforth
-79.45236684,43.6684799000001,2014,March,91,Weston-Pelham Park
-79.36805348,43.6644572500001,2014,April,71,Cabbagetown-South St.James Town
-79.21301749,43.8190881300001,2014,April,144,Morningside Heights
-79.44530997,43.6967586100001,2014,May,107,Oakwood Village
-79.3272439,43.6745299200001,2014,May,65,Greenwood-Coxwell
-79.29001497,43.80973176,2014,June,129,Agincourt North
-79.37397666,43.6585106700001,2014,July,73,Moss Park
-79.4472319,43.71885288,2014,July,31,Yorkdale-Glen Park
-79.32705448,43.78386791,2014,July,147,L'Amoreaux West
-79.56971993,43.65158597,2014,August,13,Etobicoke West Mall
-79.49881935,43.68447022,2014,August,115,Mount Dennis
-79.39448378,43.64402406,2014,August,164,Wellington Place
-79.4268547,43.6617303800001,2014,August,172,Dovercourt Village
-79.36955832,43.6681684600001,2014,September,71,Cabbagetown-South St.James Town
-79.5038346599999,43.7028718400001,2014,September,30,Brookhaven-Amesbury
-79.29676814,43.68929898,2014,September,62,East End-Danforth
-79.3947861199999,43.76020936,2014,September,40,St.Andrew-Windfields
-79.53034496,43.6469847700001,2014,September,159,Etobicoke City Centre
-79.22532108,43.75981655,2014,September,141,Golfdale-Cedarbrae-Woburn
-79.3516538499999,43.78764304,2014,September,47,Don Valley Village
-79.50044567,43.7620719000001,2014,September,27,York University Heights
-79.58437608,43.74798715,2014,September,2,Mount Olive-Silverstone-Jamestown
-79.3313457099999,43.68170366,2014,September,66,Danforth
-79.22055842,43.7428288200001,2014,September,139,Scarborough Village
-79.4449970599999,43.6960648200001,2014,September,107,Oakwood Village
-79.47407222,43.6788930500001,2014,October,90,Junction Area
-79.36374886,43.6572161,2014,October,72,Regent Park
-79.54575318,43.70117781,2014,October,6,Kingsview Village-The Westway
-79.54575318,43.70117781,2014,October,6,Kingsview Village-The Westway
-79.36115036,43.7907302200001,2014,October,47,Don Valley Village
-79.43869632,43.6676546400001,2014,October,171,Junction-Wallace Emerson
-79.4864487,43.7447713400001,2014,October,155,Downsview
-79.47123748,43.6904965800001,2014,November,110,Keelesdale-Eglinton West
-79.3860564299999,43.6552343800001,2014,November,170,Yonge-Bay Corridor
-79.34138354,43.70801163,2014,November,55,Thorncliffe Park
-79.34138354,43.70801163,2014,November,55,Thorncliffe Park
-79.34138354,43.70801163,2014,November,55,Thorncliffe Park
-79.37377428,43.66728915,2014,December,74,North St.James Town
-79.25482218,43.7455174900001,2014,December,157,Bendale South
-79.46821933,43.65632622,2014,December,88,High Park North
-79.42493153,43.6433599200001,2014,December,84,Little Portugal
-79.37671331,43.66241268,2015,January,167,Church-Wellesley
-79.5962214799999,43.74143135,2015,January,1,West Humber-Clairville
-79.4126711,43.78133031,2015,January,50,Newtonbrook East
-79.44926911,43.7205075000001,2015,January,31,Yorkdale-Glen Park
-79.40545063,43.6508829100001,2015,January,78,Kensington-Chinatown
-79.26220606,43.71254894,2015,February,120,Clairlea-Birchmount
-79.3208879599999,43.6839382300001,2015,February,64,Woodbine Corridor
-79.3208879599999,43.6839382300001,2015,February,64,Woodbine Corridor
-79.5486724099999,43.7013181,2015,March,6,Kingsview Village-The Westway
-79.4832639699999,43.6205055,2015,March,161,Humber Bay Shores
-79.57040564,43.67633225,2015,March,7,Willowridge-Martingrove-Richview
-79.58380099,43.73447858,2015,March,2,Mount Olive-Silverstone-Jamestown
-79.30335812,43.6951507700001,2015,April,61,Taylor-Massey
-79.43957083,43.6782521700001,2015,April,92,Corso Italia-Davenport
-79.2637076,43.6920648,2015,April,122,Birchcliffe-Cliffside
-79.18255246,43.7630192500001,2015,May,136,West Hill
-79.4531572399999,43.6657799600001,2015,May,171,Junction-Wallace Emerson
-79.32476486,43.6831108700001,2015,May,66,Danforth
-79.44774438,43.6597733400001,2015,May,171,Junction-Wallace Emerson
-79.2352638999999,43.75771567,2015,May,141,Golfdale-Cedarbrae-Woburn
-79.31240543,43.68947229,2015,May,60,Woodbine-Lumsden
-79.2352638999999,43.75771567,2015,June,141,Golfdale-Cedarbrae-Woburn
-79.3777553899999,43.6519573,2015,June,168,Downtown Yonge East
-79.49415781,43.6725805300001,2015,June,111,Rockcliffe-Smythe
-79.42285012,43.6412319200001,2015,June,84,Little Portugal
-79.42285012,43.6412319200001,2015,June,84,Little Portugal
-79.58380099,43.73447858,2015,July,2,Mount Olive-Silverstone-Jamestown
-79.4485117099999,43.6685849300001,2015,July,171,Junction-Wallace Emerson
-79.22679067,43.7300167400001,2015,July,123,Cliffcrest
-79.37206804,43.67070052,2015,August,74,North St.James Town
-79.4226228799999,43.6327429,2015,August,163,Fort York-Liberty Village
-79.4226228799999,43.6327429,2015,August,163,Fort York-Liberty Village
-79.46369835,43.6758741400001,2015,August,91,Weston-Pelham Park
-79.3816311799999,43.6544211200001,2015,August,170,Yonge-Bay Corridor
-79.37021334,43.65848384,2015,August,73,Moss Park
-79.50411114,43.71413062,2015,August,28,Rustic
-79.50085045,43.6779723500001,2015,September,111,Rockcliffe-Smythe
-79.1964314099999,43.7661440700001,2015,September,136,West Hill
-79.21206073,43.7895421800001,2015,September,135,Morningside
-79.1545932499999,43.7935736800001,2015,October,134,Highland Creek
-79.2222574899999,43.7510204000001,2015,October,141,Golfdale-Cedarbrae-Woburn
-79.59556249,43.6867511900001,2015,October,1,West Humber-Clairville
-79.38410773,43.6684641100001,2015,October,167,Church-Wellesley
-79.35531535,43.7166168100001,2015,November,56,Leaside-Bennington
-79.31190314,43.6803699600001,2015,November,64,Woodbine Corridor
-79.27361267,43.71325935,2015,November,120,Clairlea-Birchmount
-79.31072707,43.77706418,2015,November,118,Tam O'Shanter-Sullivan
-79.37377428,43.66728915,2015,November,74,North St.James Town
-79.60383053,43.73115619,2015,November,1,West Humber-Clairville
-79.2868864499999,43.6967616700001,2015,November,121,Oakridge
-79.58211226,43.7432574900001,2015,November,3,Thistletown-Beaumond Heights
-79.39331907,43.64672612,2015,December,164,Wellington Place
-79.3399097399999,43.7760529400001,2015,December,53,Henry Farm
-79.3805775,43.6464145900001,2015,December,170,Yonge-Bay Corridor
-79.34138354,43.70801163,2015,December,55,Thorncliffe Park
-79.38157518,43.6600802900001,2015,December,168,Downtown Yonge East
-79.57207364,43.7559688000001,2015,December,21,Humber Summit
-79.4208665099999,43.68618824,2015,December,106,Humewood-Cedarvale
-79.3977902199999,43.7013855000001,2015,December,100,Yonge-Eglinton
-79.29129504,43.69313865,2016,January,61,Taylor-Massey
-79.4104841399999,43.7965246900001,2016,January,50,Newtonbrook East
-79.50864433,43.6000079200001,2016,January,18,New Toronto
-79.33312856,43.7981694000001,2016,January,147,L'Amoreaux West
-79.54348963,43.67198913,2016,January,10,Princess-Rosethorn
-79.2536497199999,43.77167244,2016,January,156,Bendale-Glen Andrew
-79.4658081699999,43.7082310100001,2016,January,31,Yorkdale-Glen Park
-79.58174802,43.7377736500001,2016,January,2,Mount Olive-Silverstone-Jamestown
-79.3992277199999,43.6558452100001,2016,January,78,Kensington-Chinatown
-79.3992277199999,43.6558452100001,2016,January,78,Kensington-Chinatown
-79.56971993,43.65158597,2016,February,13,Etobicoke West Mall
-79.21865095,43.8065308600001,2016,February,146,Malvern East
-79.21865095,43.8065308600001,2016,February,146,Malvern East
-79.21865095,43.8065308600001,2016,February,146,Malvern East
-79.21865095,43.8065308600001,2016,February,146,Malvern East
-79.30493587,43.71598062,2016,February,43,Victoria Village
-79.5038346599999,43.7028718400001,2016,February,30,Brookhaven-Amesbury
-79.2123814999999,43.7445979300001,2016,February,139,Scarborough Village
-79.2899154799999,43.7075389500001,2016,February,120,Clairlea-Birchmount
-79.51579787,43.69251216,2016,February,8,Humber Heights-Westmount
-79.2183105399999,43.74529871,2016,February,139,Scarborough Village
-79.39152705,43.6522207100001,2016,March,78,Kensington-Chinatown
-79.30243373,43.79721282,2016,March,148,East L'Amoreaux
-79.51111224,43.7159538400001,2016,March,23,Pelmo Park-Humberlea
-79.3419651,43.6624102700001,2016,March,70,South Riverdale
-79.3634387399999,43.6558247300001,2016,April,72,Regent Park
-79.49652055,43.7485919900001,2016,April,27,York University Heights
-79.38678443,43.67022021,2016,April,167,Church-Wellesley
-79.49674637,43.6122296400001,2016,April,160,Mimico-Queensway
-79.32476486,43.6831108700001,2016,April,66,Danforth
-79.5294028599999,43.7051352300001,2016,April,113,Weston
-79.3529074699999,43.6661545100001,2016,April,68,North Riverdale
-79.34138354,43.70801163,2016,April,55,Thorncliffe Park
-79.31292493,43.7584085400001,2016,April,119,Wexford/Maryvale
-79.31292493,43.7584085400001,2016,April,119,Wexford/Maryvale
-79.5894194799999,43.73201658,2016,May,2,Mount Olive-Silverstone-Jamestown
-79.5894194799999,43.73201658,2016,May,2,Mount Olive-Silverstone-Jamestown
-79.38234267,43.6668029800001,2016,May,167,Church-Wellesley
-79.5403342,43.74271952,2016,June,22,Humbermede
-79.39663505,43.70655007,2016,June,174,South Eglinton-Davisville
-79.4038075,43.6572555600001,2016,July,78,Kensington-Chinatown
-79.4038075,43.6572555600001,2016,July,78,Kensington-Chinatown
-79.43767134,43.6496396200001,2016,July,84,Little Portugal
-79.5201306399999,43.7378005200001,2016,July,154,Oakdale-Beverley Heights
-79.37256279,43.6503169000001,2016,July,168,Downtown Yonge East
-79.25807235,43.75296847,2016,July,157,Bendale South
-79.38192438,43.66952775,2016,July,167,Church-Wellesley
-79.33443371,43.67726343,2016,August,69,Blake-Jones
-79.3734549499999,43.6572976900001,2016,August,73,Moss Park
-79.4127063299999,43.6419055900001,2016,August,162,West Queen West
-79.22282061,43.73957577,2016,August,139,Scarborough Village
-79.22282061,43.73957577,2016,August,139,Scarborough Village
-79.22282061,43.73957577,2016,August,139,Scarborough Village
-79.35289985,43.6604885300001,2016,August,70,South Riverdale
-79.4253333,43.6373398100001,2016,September,85,South Parkdale
-79.4997038,43.7677953300001,2016,September,27,York University Heights
-79.45736952,43.66972272,2016,September,91,Weston-Pelham Park
-79.25362418,43.7745768,2016,September,156,Bendale-Glen Andrew
-79.61077713,43.7339786000001,2016,September,1,West Humber-Clairville
-79.5177866499999,43.7005943,2016,October,113,Weston
-79.6001525199999,43.74702948,2016,October,1,West Humber-Clairville
-79.55637202,43.69952383,2016,October,6,Kingsview Village-The Westway
-79.20562524,43.7640436500001,2016,October,141,Golfdale-Cedarbrae-Woburn
-79.41242955,43.6550065700001,2016,November,81,Trinity-Bellwoods
-79.3135195899999,43.7260177000001,2016,November,43,Victoria Village
-79.51928818,43.77026626,2016,November,24,Black Creek
-79.35294135,43.66176404,2016,November,70,South Riverdale
-79.44156413,43.7506327500001,2016,December,33,Clanton Park
-79.52690232,43.7553063600001,2016,December,25,Glenfield-Jane Heights
-79.3427281199999,43.6937325700001,2016,December,58,Old East York
-79.2196900499999,43.74501403,2016,December,139,Scarborough Village
-79.43167718,43.6527372300001,2016,December,83,Dufferin Grove
-79.5166556999999,43.69914436,2016,December,113,Weston
-79.54924116,43.70256621,2016,December,6,Kingsview Village-The Westway
-79.36962756,43.65719355,2016,December,73,Moss Park
-79.3679361499999,43.6548484200001,2017,January,73,Moss Park
-79.56921772,43.7562233100001,2017,January,21,Humber Summit
-79.5147546699999,43.6092059800001,2017,January,160,Mimico-Queensway
-79.36149468,43.6631523500001,2017,January,72,Regent Park
-79.37107514,43.65159849,2017,January,73,Moss Park
-79.5170711599999,43.75484813,2017,February,25,Glenfield-Jane Heights
-79.34237567,43.6829136100001,2017,February,66,Danforth
-79.41557607,43.7748847500001,2017,February,37,Willowdale West
-79.5512812599999,43.71671867,2017,February,5,Elms-Old Rexdale
-79.2973907699999,43.7030035400001,2017,February,54,O'Connor-Parkview
-79.3415975999999,43.7044999500001,2017,February,55,Thorncliffe Park
-79.35470378,43.66564013,2017,March,68,North Riverdale
-79.18466338,43.8101954200001,2017,March,144,Morningside Heights
-79.2954572099999,43.70167229,2017,March,61,Taylor-Massey
-79.52085138,43.6909331300001,2017,March,8,Humber Heights-Westmount
-79.33093157,43.7974470500001,2017,April,147,L'Amoreaux West
-79.34358759,43.6602816700001,2017,April,70,South Riverdale
-79.45113725,43.69791059,2017,April,108,Briar Hill-Belgravia
-79.34519196,43.6670888400001,2017,May,70,South Riverdale
-79.34519196,43.6670888400001,2017,May,70,South Riverdale
-79.48287462,43.6883621800001,2017,June,110,Keelesdale-Eglinton West
-79.5572796,43.74768039,2017,June,22,Humbermede
-79.44356096,43.6673219200001,2017,June,171,Junction-Wallace Emerson
-79.3647697599999,43.66044171,2017,July,72,Regent Park
-79.19919414,43.8133094300001,2017,July,144,Morningside Heights
-79.19919414,43.8133094300001,2017,July,144,Morningside Heights
-79.21028273,43.8101984,2017,July,146,Malvern East
-79.45242612,43.7143212600001,2017,July,31,Yorkdale-Glen Park
-79.36945603,43.6545191100001,2017,July,73,Moss Park
-79.35366157,43.6895001500001,2017,July,57,Broadview North
-79.41996024,43.68720197,2017,August,106,Humewood-Cedarvale
-79.50487885,43.75995786,2017,August,27,York University Heights
-79.40651625,43.6567157600001,2017,August,79,University
-79.5178468,43.7501933500001,2017,August,25,Glenfield-Jane Heights
-79.5133460599999,43.7219809600001,2017,August,154,Oakdale-Beverley Heights
-79.54572369,43.7282297,2017,September,5,Elms-Old Rexdale
-79.24552663,43.73944979,2017,September,138,Eglinton East
-79.26446437,43.6981622500001,2017,September,122,Birchcliffe-Cliffside
