EVENT_UNIQUE_ID,HOOD_158,NEIGHBOURHOOD_158,X,Y,REPORT_YEAR,REPORT_MONTH,OFFENCE,MCI_CATEGORY
GO-2016483891,166,St Lawrence-East Bayfront-The Islands,-79.3712164419999,43.6469727400001,2016,March,Theft Over,Theft Over
GO-2016484122,21,Humber Summit,-79.54344801,43.770925563,2016,March,Theft Over,Theft Over
GO-2016485568,118,Tam O'Shanter-Sullivan,-79.304503924,43.7732509410001,2016,March,Theft Over,Theft Over
GO-2016484010,144,Morningside Heights,-79.202151971,43.8054225330001,2016,March,Theft Over,Theft Over
GO-2016493228,1,West Humber-Clairville,-79.56618079,43.7065361530001,2016,March,Theft Over,Theft Over
GO-2016492877,31,Yorkdale-Glen Park,-79.455512674,43.7176339260001,2016,March,Theft From Motor Vehicle Over,Theft Over
GO-2016496911,85,South Parkdale,-79.421370784,43.6375305450001,2016,March,Theft Over,Theft Over
GO-2016496119,159,Etobicoke City Centre,-79.5595477209999,43.6240659010001,2016,March,Theft From Motor Vehicle Over,Theft Over
GO-20169002711,162,West Queen West,-79.412706332,43.6419055900001,2016,March,Theft Over,Theft Over
GO-2016513331,70,South Riverdale,-79.350680553,43.6581546830001,2016,March,Theft Over,Theft Over
GO-2016516214,7,Willowridge-Martingrove-Richview,-79.563525821,43.679855671,2016,March,Theft Over,Theft Over
GO-2016527888,113,Weston,-79.508953906,43.6993706380001,2016,March,Theft From Mail / Bag / Key,Theft Over
GO-2016527968,168,Downtown Yonge East,-79.37814596,43.6544494460001,2016,March,Theft Over,Theft Over
GO-2016525732,139,Scarborough Village,-79.213388666,43.7421354840001,2016,March,Theft Over,Theft Over
GO-2016527679,68,North Riverdale,-79.346736358,43.669686664,2016,March,Theft Over,Theft Over
GO-2016532929,42,Banbury-Don Mills,-79.3574266959999,43.75325739,2016,March,Theft Over,Theft Over
GO-2016530044,159,Etobicoke City Centre,-79.551668643,43.633348303,2016,March,Theft From Motor Vehicle Over,Theft Over
GO-2016530817,61,Taylor-Massey,-79.289673244,43.6945045250001,2016,March,Theft From Mail / Bag / Key,Theft Over
GO-2016533429,8,Humber Heights-Westmount,-79.519567759,43.6858944090001,2016,March,Theft From Motor Vehicle Over,Theft Over
GO-2016540156,3,Thistletown-Beaumond Heights,-79.566581618,43.7374475350001,2016,March,Theft Over,Theft Over
GO-2016538107,46,Pleasant View,-79.33470212,43.7780520260001,2016,March,Theft Over,Theft Over
GO-2016537854,88,High Park North,-79.458650741,43.6550129,2016,March,Theft Over,Theft Over
GO-2016546393,90,Junction Area,-79.4773083979999,43.66260471,2016,March,Theft Over,Theft Over
GO-20169002930,50,Newtonbrook East,-79.417916302,43.7893554820001,2016,March,Theft From Mail / Bag / Key,Theft Over
GO-2016544956,27,York University Heights,-79.4848948759999,43.759091701,2016,March,Theft Over,Theft Over
GO-2016542871,108,Briar Hill-Belgravia,-79.440951915,43.6981063160001,2016,March,Theft Over,Theft Over
GO-2016554552,153,Avondale,-79.410934378,43.761502616,2016,April,Theft Over,Theft Over
GO-2016552378,9,Edenbridge-Humber Valley,-79.517645788,43.6606141570001,2016,April,Theft Over,Theft Over
GO-2016557691,160,Mimico-Queensway,-79.5113247639999,43.6183870080001,2016,April,Theft Over,Theft Over
GO-2016558111,136,West Hill,-79.195260332,43.771597908,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016558553,73,Moss Park,-79.3675339009999,43.6595736900001,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016573908,95,Annex,-79.39786799,43.6748975030001,2016,April,Theft Over,Theft Over
GO-2016569356,173,North Toronto,-79.390654045,43.7096093710001,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016573316,108,Briar Hill-Belgravia,-79.453258045,43.6962480350001,2016,April,Theft From Mail / Bag / Key,Theft Over
GO-2016579594,120,Clairlea-Birchmount,-79.286726115,43.700078187,2016,April,Theft Over,Theft Over
GO-2016574837,138,Eglinton East,-79.245529373,43.739916115,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016578494,169,Bay-Cloverhill,-79.389801521,43.666019598,2016,April,Theft Over,Theft Over
GO-2016584913,129,Agincourt North,-79.2593992,43.80777963,2016,April,Theft Over,Theft Over
GO-2016583448,35,Westminster-Branson,-79.4426050499999,43.772309218,2016,April,Theft Over,Theft Over
GO-2016584022,124,Kennedy Park,-79.263158873,43.726875082,2016,April,Theft From Mail / Bag / Key,Theft Over
GO-2016598731,170,Yonge-Bay Corridor,-79.3799703459999,43.654056612,2016,April,Theft Over,Theft Over
GO-2016594982,174,South Eglinton-Davisville,-79.3904717949999,43.698595362,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016608288,114,Lambton Baby Point,-79.497245702,43.664777063,2016,April,Theft Over,Theft Over
GO-2016609227,167,Church-Wellesley,-79.381632536,43.6643969310001,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016609967,95,Annex,-79.3941377689999,43.668714089,2016,April,Theft Over,Theft Over
GO-2016609437,159,Etobicoke City Centre,-79.5257969309999,43.6383330310001,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016609641,18,New Toronto,-79.522382724,43.599736852,2016,April,Theft Over,Theft Over
GO-2016618271,144,Morningside Heights,-79.219745656,43.8204865980001,2016,April,Theft Over,Theft Over
GO-2016614551,74,North St.James Town,-79.375786478,43.6696498430001,2016,April,Theft From Mail / Bag / Key,Theft Over
GO-2016612658,24,Black Creek,-79.5242684899999,43.773310967,2016,April,Theft Over,Theft Over
GO-2016613537,52,Bayview Village,-79.3827242519999,43.7669097780001,2016,April,Theft Over,Theft Over
GO-2016615616,119,Wexford/Maryvale,-79.287612681,43.7278408510001,2016,April,Theft Over,Theft Over
GO-2016614516,106,Humewood-Cedarvale,-79.4255734389999,43.6881750200001,2016,April,Theft Over,Theft Over
GO-2016621613,121,Oakridge,-79.288355112,43.6912262660001,2016,April,Theft From Mail / Bag / Key,Theft Over
GO-2016621855,64,Woodbine Corridor,-79.31904184,43.675799892,2016,April,Theft From Mail / Bag / Key,Theft Over
GO-2016618948,112,Beechborough-Greenbrook,-79.4690198869999,43.6960635720001,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016622246,1,West Humber-Clairville,-79.6260687509999,43.7420785030001,2016,April,Theft Over,Theft Over
GO-2016620205,42,Banbury-Don Mills,-79.349266544,43.7508431810001,2016,April,Theft Over,Theft Over
GO-2016623243,168,Downtown Yonge East,-79.375158461,43.6533025270001,2016,April,Theft Over,Theft Over
GO-2016622381,126,Dorset Park,-79.272015811,43.751772445,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016623206,23,Pelmo Park-Humberlea,-79.5335889799999,43.732121093,2016,April,Theft From Mail / Bag / Key,Theft Over
GO-2016627595,126,Dorset Park,-79.272015811,43.751772445,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016630137,91,Weston-Pelham Park,-79.4617571539999,43.6790924060001,2016,April,Theft From Mail / Bag / Key,Theft Over
GO-2016627589,108,Briar Hill-Belgravia,-79.441105329,43.702247169,2016,April,Theft From Mail / Bag / Key,Theft Over
GO-2016636931,33,Clanton Park,-79.4586362539999,43.7309164280001,2016,April,Theft Over,Theft Over
GO-2016635054,95,Annex,-79.3941377689999,43.668714089,2016,April,Theft Over - Shoplifting,Theft Over
GO-2016648565,141,Golfdale-Cedarbrae-Woburn,-79.2296315199999,43.7603830360001,2016,April,Theft Over - Shoplifting,Theft Over
GO-2016643269,120,Clairlea-Birchmount,-79.268126563,43.706992862,2016,April,Theft Over,Theft Over
GO-2016645177,144,Morningside Heights,-79.2478136299999,43.823991947,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016649287,157,Bendale South,-79.244418426,43.7512331900001,2016,April,Theft Over,Theft Over
GO-2016642527,156,Bendale-Glen Andrew,-79.259169846,43.778438027,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016648365,126,Dorset Park,-79.265057481,43.7530001550001,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016659286,80,Palmerston-Little Italy,-79.425182897,43.653862557,2016,April,Theft Over,Theft Over
GO-2016660521,27,York University Heights,-79.466924154,43.7688459760001,2016,April,Theft Over,Theft Over
GO-2016660534,95,Annex,-79.3941377689999,43.668714089,2016,April,Theft Over - Shoplifting,Theft Over
GO-2016663331,65,Greenwood-Coxwell,-79.324935204,43.6716054250001,2016,April,Theft Over,Theft Over
GO-2016661915,169,Bay-Cloverhill,-79.391380767,43.6685235090001,2016,April,Theft Over,Theft Over
GO-2016666774,92,Corso Italia-Davenport,-79.45056912,43.6769422470001,2016,April,Theft Over,Theft Over
GO-2016668342,1,West Humber-Clairville,-79.571812408,43.7152598490001,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016667978,27,York University Heights,-79.497201033,43.7579782940001,2016,April,Theft Over,Theft Over
GO-2016672666,79,University,-79.395738771,43.664680511,2016,April,Theft Over,Theft Over
GO-2016673015,36,Newtonbrook West,-79.4196275039999,43.7963163970001,2016,April,Theft Over - Shoplifting,Theft Over
GO-2016675287,21,Humber Summit,-79.559849245,43.7497986220001,2016,April,Theft From Mail / Bag / Key,Theft Over
GO-2016674118,170,Yonge-Bay Corridor,-79.3837023899999,43.6612460370001,2016,April,Theft Over - Shoplifting,Theft Over
GO-2016680132,1,West Humber-Clairville,-79.5849534279999,43.6939445780001,2016,April,Theft Over,Theft Over
GO-2016678584,166,St Lawrence-East Bayfront-The Islands,-79.3672977809999,43.649040428,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016684372,64,Woodbine Corridor,-79.317015296,43.6843390290001,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016685487,168,Downtown Yonge East,-79.375158461,43.6533025270001,2016,April,Theft Over,Theft Over
GO-2016690045,95,Annex,-79.3969377779999,43.675546556,2016,April,Theft Over,Theft Over
GO-2016688474,159,Etobicoke City Centre,-79.5232821439999,43.6442972830001,2016,April,Theft From Mail / Bag / Key,Theft Over
GO-2016674339,73,Moss Park,-79.373339297,43.6604203470001,2016,April,Theft Over,Theft Over
GO-2016695857,1,West Humber-Clairville,-79.612590833,43.7203973570001,2016,April,Theft Over,Theft Over
GO-2016694224,39,Bedford Park-Nortown,-79.423301217,43.7404299180001,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016705011,20,Alderwood,-79.534955929,43.6039900210001,2016,April,Theft Over,Theft Over
GO-2016703479,1,West Humber-Clairville,-79.581147314,43.7006402870001,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016704963,27,York University Heights,-79.472352191,43.7584595220001,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016703692,85,South Parkdale,-79.42633676,43.639163915,2016,April,Theft Over,Theft Over
GO-2016712257,89,Runnymede-Bloor West Village,-79.495711311,43.6651553080001,2016,April,Theft Over,Theft Over
GO-2016711207,33,Clanton Park,-79.449123729,43.7301625160001,2016,April,Theft Over,Theft Over
GO-2016712984,37,Willowdale West,-79.4124449449999,43.7674655340001,2016,April,Theft Over,Theft Over
GO-2016710999,97,Yonge-St.Clair,-79.400865647,43.6911913920001,2016,April,Theft Over,Theft Over
GO-2016711599,1,West Humber-Clairville,-79.621976911,43.745904786,2016,April,Theft Over,Theft Over
GO-2016713865,128,Agincourt South-Malvern West,-79.262487417,43.7888383910001,2016,April,Theft Over,Theft Over
GO-2016718879,119,Wexford/Maryvale,-79.3115139989999,43.7563719300001,2016,April,Theft Over,Theft Over
GO-2016721791,21,Humber Summit,-79.5437585729999,43.7574601850001,2016,April,Theft Over,Theft Over
GO-2016720569,151,Yonge-Doris,-79.409705883,43.767106111,2016,April,Theft Over - Bicycle,Theft Over
GO-2016723629,111,Rockcliffe-Smythe,-79.496498791,43.678020416,2016,April,Theft Over,Theft Over
GO-2016729636,27,York University Heights,-79.481047115,43.7581446450001,2016,April,Theft Over,Theft Over
GO-2016736280,31,Yorkdale-Glen Park,-79.458587332,43.7132734130001,2016,April,Theft From Motor Vehicle Over,Theft Over
GO-2016737737,156,Bendale-Glen Andrew,-79.259169846,43.778438027,2016,April,Theft Over,Theft Over
GO-2016745396,124,Kennedy Park,-79.255605891,43.7350683590001,2016,May,Theft Over,Theft Over
GO-20169004023,166,St Lawrence-East Bayfront-The Islands,-79.3713815,43.6430537260001,2016,May,Theft Over - Shoplifting,Theft Over
GO-20169004001,52,Bayview Village,-79.365547937,43.771494703,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016746473,32,Englemount-Lawrence,-79.4327579879999,43.7321533250001,2016,May,Theft From Mail / Bag / Key,Theft Over
GO-2016739724,166,St Lawrence-East Bayfront-The Islands,-79.37659737,43.640774601,2016,May,Theft Over,Theft Over
GO-2016753133,159,Etobicoke City Centre,-79.522021977,43.6220139110001,2016,May,Theft Over,Theft Over
GO-2016752515,130,Milliken,-79.2862023499999,43.817433061,2016,May,Theft Over,Theft Over
GO-2016756369,101,Forest Hill South,-79.412610682,43.686677139,2016,May,Theft From Mail / Bag / Key,Theft Over
GO-2016756680,1,West Humber-Clairville,-79.608950234,43.7013337340001,2016,May,Theft Over,Theft Over
GO-2016757910,87,High Park-Swansea,-79.471040146,43.6369516730001,2016,May,Theft Over,Theft Over
GO-2016757610,95,Annex,-79.42095326,43.6717282340001,2016,May,Theft Over,Theft Over
GO-2016755557,47,Don Valley Village,-79.3437191359999,43.775828505,2016,May,Theft Over - Shoplifting,Theft Over
GO-2016764405,164,Wellington Place,-79.40141006,43.6477033890001,2016,May,Theft Over,Theft Over
GO-2016763115,21,Humber Summit,-79.552979721,43.751433284,2016,May,Theft Over,Theft Over
GO-2016765794,166,St Lawrence-East Bayfront-The Islands,-79.3698200109999,43.6455387780001,2016,May,Theft Over,Theft Over
GO-2016769396,158,Islington,-79.558703663,43.644063997,2016,May,Theft Over,Theft Over
GO-2016784887,55,Thorncliffe Park,-79.341804854,43.7032472770001,2016,May,Theft Over,Theft Over
GO-20161242863,169,Bay-Cloverhill,-79.38823094,43.6683006420001,2016,May,Theft Over,Theft Over
GO-2016790564,31,Yorkdale-Glen Park,-79.4515162169999,43.7240306040001,2016,May,Theft Over,Theft Over
GO-2016796596,168,Downtown Yonge East,-79.3798710789999,43.6559485940001,2016,May,Theft Over,Theft Over
GO-2016797197,40,St.Andrew-Windfields,-79.389243113,43.7599116700001,2016,May,Theft Over,Theft Over
GO-2016796198,72,Regent Park,-79.359580461,43.6566987410001,2016,May,Theft Over,Theft Over
GO-2016794222,128,Agincourt South-Malvern West,-79.255816311,43.783692853,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016792663,67,Playter Estates-Danforth,-79.35653074,43.677065467,2016,May,Theft Over,Theft Over
GO-2016795004,96,Casa Loma,-79.412857923,43.6806417540001,2016,May,Theft Over,Theft Over
GO-2016803498,170,Yonge-Bay Corridor,-79.3837023899999,43.6612460370001,2016,May,Theft Over - Shoplifting,Theft Over
GO-2016802861,62,East End-Danforth,-79.3023393029999,43.682099813,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016802854,15,Kingsway South,-79.510183072,43.6544020330001,2016,May,Theft Over,Theft Over
GO-2016803231,160,Mimico-Queensway,-79.496150654,43.610843458,2016,May,Theft Over,Theft Over
GO-2016805254,87,High Park-Swansea,-79.4652941639999,43.653531662,2016,May,Theft Over,Theft Over
GO-2016804659,98,Rosedale-Moore Park,-79.394138347,43.6880768890001,2016,May,Theft Over,Theft Over
GO-2016809615,156,Bendale-Glen Andrew,-79.259169846,43.778438027,2016,May,Theft Over,Theft Over
GO-2016806865,87,High Park-Swansea,-79.471040146,43.6369516730001,2016,May,Theft Over,Theft Over
GO-2016815439,128,Agincourt South-Malvern West,-79.274285748,43.782269953,2016,May,Theft Over,Theft Over
GO-2016817138,1,West Humber-Clairville,-79.578241113,43.7075397630001,2016,May,Theft Over,Theft Over
GO-2016816604,102,Forest Hill North,-79.428579875,43.706763047,2016,May,Theft From Mail / Bag / Key,Theft Over
GO-2016831649,78,Kensington-Chinatown,-79.400749971,43.6482539450001,2016,May,Theft Over,Theft Over
GO-2016829341,78,Kensington-Chinatown,-79.397015699,43.6531637960001,2016,May,Theft Over,Theft Over
GO-2016824435,138,Eglinton East,-79.232050617,43.7402545900001,2016,May,Theft Over,Theft Over
GO-2016842800,31,Yorkdale-Glen Park,-79.4515162169999,43.7240306040001,2016,May,Theft Over - Shoplifting,Theft Over
GO-2016840979,84,Little Portugal,-79.43093428,43.652469813,2016,May,Theft Over,Theft Over
GO-2016841740,103,Lawrence Park South,-79.4076001,43.7181519550001,2016,May,Theft Over - Bicycle,Theft Over
GO-2016841902,27,York University Heights,-79.476586799,43.7643128230001,2016,May,Theft Over,Theft Over
GO-2016839316,59,Danforth East York,-79.319625721,43.689322207,2016,May,Theft Over - Bicycle,Theft Over
GO-2016840793,95,Annex,-79.388387226,43.671731079,2016,May,Theft Over,Theft Over
GO-2016842781,144,Morningside Heights,-79.251126819,43.8366321620001,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016849039,165,Harbourfront-CityPlace,-79.3844407349999,43.6423012060001,2016,May,Theft Over,Theft Over
GO-2016847352,20,Alderwood,-79.545730587,43.6087801040001,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016847044,74,North St.James Town,-79.3779180449999,43.6686849280001,2016,May,Theft Over,Theft Over
GO-2016856369,159,Etobicoke City Centre,-79.5568998429999,43.6101198170001,2016,May,Theft Over - Shoplifting,Theft Over
GO-2016852203,164,Wellington Place,-79.401546082,43.642776801,2016,May,Theft Over,Theft Over
GO-2016862000,55,Thorncliffe Park,-79.3562162439999,43.7135163830001,2016,May,Theft Over,Theft Over
GO-2016861742,78,Kensington-Chinatown,-79.390375725,43.654497185,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016860875,1,West Humber-Clairville,-79.581113858,43.7138388320001,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016859758,41,Bridle Path-Sunnybrook-York Mills,-79.365732619,43.719112421,2016,May,Theft Over,Theft Over
GO-2016862219,38,Lansing-Westgate,-79.4137487369999,43.757439795,2016,May,Theft From Mail / Bag / Key,Theft Over
GO-2016868991,78,Kensington-Chinatown,-79.404796384,43.6526722090001,2016,May,Theft Over,Theft Over
GO-2016872216,79,University,-79.4066705559999,43.665623258,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016869145,165,Harbourfront-CityPlace,-79.380196144,43.639957601,2016,May,Theft Over,Theft Over
GO-2016866996,2,Mount Olive-Silverstone-Jamestown,-79.58270784,43.744491189,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016866654,128,Agincourt South-Malvern West,-79.2497876959999,43.7936271190001,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016876266,78,Kensington-Chinatown,-79.4021874049999,43.648005712,2016,May,Theft Over - Shoplifting,Theft Over
GO-2016873370,21,Humber Summit,-79.545360332,43.7648688400001,2016,May,Theft Over,Theft Over
GO-2016877150,38,Lansing-Westgate,-79.4325215659999,43.7516365430001,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016884281,1,West Humber-Clairville,-79.617873592,43.7350324330001,2016,May,Theft Over,Theft Over
GO-2016880404,1,West Humber-Clairville,-79.571367698,43.7115411010001,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016882436,120,Clairlea-Birchmount,-79.296610862,43.7178475470001,2016,May,Theft Over - Distraction,Theft Over
GO-2016882632,168,Downtown Yonge East,-79.3781399699999,43.6510410810001,2016,May,Theft Over,Theft Over
GO-2016882190,42,Banbury-Don Mills,-79.344401948,43.7342785860001,2016,May,Theft Over,Theft Over
GO-2016879827,40,St.Andrew-Windfields,-79.40672191,43.7441433320001,2016,May,Theft Over,Theft Over
GO-2016886153,142,Woburn North,-79.237889299,43.780922575,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016888063,100,Yonge-Eglinton,-79.4010579929999,43.7091629710001,2016,May,Theft Over,Theft Over
GO-2016894344,31,Yorkdale-Glen Park,-79.455512674,43.7176339260001,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016894757,71,Cabbagetown-South St.James Town,-79.377210868,43.6635929650001,2016,May,Theft From Mail / Bag / Key,Theft Over
GO-2016899210,144,Morningside Heights,-79.196786924,43.7997649340001,2016,May,Theft Over,Theft Over
GO-20169004956,70,South Riverdale,-79.3533442139999,43.6580845180001,2016,May,Theft Over - Bicycle,Theft Over
GO-2016901909,35,Westminster-Branson,-79.447098365,43.779608888,2016,May,Theft Over,Theft Over
GO-2016901838,156,Bendale-Glen Andrew,-79.262456317,43.752059403,2016,May,Theft Over - Shoplifting,Theft Over
GO-2016901158,40,St.Andrew-Windfields,-79.391939558,43.7473251220001,2016,May,Theft Over,Theft Over
GO-2016899967,70,South Riverdale,-79.338748844,43.6685343120001,2016,May,Theft Over - Shoplifting,Theft Over
GO-2016910336,70,South Riverdale,-79.3450341509999,43.6485276290001,2016,May,Theft Over,Theft Over
GO-2016904784,165,Harbourfront-CityPlace,-79.3912780379999,43.6401068960001,2016,May,Theft Over,Theft Over
GO-2016908681,164,Wellington Place,-79.396377964,43.6487593270001,2016,May,Theft Over,Theft Over
GO-2016908472,157,Bendale South,-79.258356119,43.7503406750001,2016,May,Theft Over - Distraction,Theft Over
GO-2016907524,167,Church-Wellesley,-79.384107735,43.6684641050001,2016,May,Theft From Mail / Bag / Key,Theft Over
GO-2016916240,31,Yorkdale-Glen Park,-79.4515162169999,43.7240306040001,2016,May,Theft Over,Theft Over
GO-20169005095,167,Church-Wellesley,-79.382743988,43.662183799,2016,May,Theft From Mail / Bag / Key,Theft Over
GO-2016914411,68,North Riverdale,-79.346440227,43.6716508860001,2016,May,Theft - Misapprop Funds Over,Theft Over
GO-2016918364,92,Corso Italia-Davenport,-79.450248545,43.6806816100001,2016,May,Theft Over,Theft Over
GO-2016916319,154,Oakdale-Beverley Heights,-79.513346059,43.7219809650001,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016906058,31,Yorkdale-Glen Park,-79.4635128589999,43.7234861910001,2016,May,Theft Over,Theft Over
GO-2016927573,96,Casa Loma,-79.410581298,43.6881120640001,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016932572,123,Cliffcrest,-79.2516764219999,43.719607855,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-2016934267,145,Malvern West,-79.224313857,43.798259488,2016,May,Theft From Motor Vehicle Over,Theft Over
GO-20169005151,25,Glenfield-Jane Heights,-79.506776697,43.745842478,2016,May,Theft From Mail / Bag / Key,Theft Over
GO-2016935918,31,Yorkdale-Glen Park,-79.460509725,43.7218757630001,2016,May,Theft Over - Distraction,Theft Over
GO-2016943752,123,Cliffcrest,-79.2472191809999,43.7108117230001,2016,May,Theft From Mail / Bag / Key,Theft Over
GO-20169005175,154,Oakdale-Beverley Heights,-79.510748359,43.731867789,2016,May,Theft From Mail / Bag / Key,Theft Over
GO-2016934874,15,Kingsway South,-79.5102440539999,43.647604437,2016,May,Theft Over,Theft Over
GO-2016948124,126,Dorset Park,-79.272015811,43.751772445,2016,June,Theft Over,Theft Over
GO-2016946757,169,Bay-Cloverhill,-79.386217722,43.666476613,2016,June,Theft From Mail / Bag / Key,Theft Over
GO-2016957019,70,South Riverdale,-79.3378959089999,43.6558042400001,2016,June,Theft Over,Theft Over
GO-2016955860,125,Ionview,-79.271689492,43.732599098,2016,June,Theft Over - Distraction,Theft Over
GO-2016958009,164,Wellington Place,-79.4011242879999,43.6469665340001,2016,June,Theft Over - Bicycle,Theft Over
GO-2016954326,21,Humber Summit,-79.5596730669999,43.76403307,2016,June,Theft From Motor Vehicle Over,Theft Over
GO-2016963940,78,Kensington-Chinatown,-79.405120354,43.6546491510001,2016,June,Theft Over,Theft Over
GO-2016962066,169,Bay-Cloverhill,-79.3855286039999,43.6647191770001,2016,June,Theft Over,Theft Over
GO-2016964639,1,West Humber-Clairville,-79.5849534279999,43.6939445780001,2016,June,Theft Over,Theft Over
GO-2016961987,20,Alderwood,-79.54240659,43.614230929,2016,June,Theft Over,Theft Over
GO-2016962995,101,Forest Hill South,-79.4144964239999,43.686886353,2016,June,Theft From Mail / Bag / Key,Theft Over
GO-2016972010,48,Hillcrest Village,-79.367440516,43.80654601,2016,June,Theft Over,Theft Over
GO-2016958556,142,Woburn North,-79.246417664,43.778598678,2016,June,Theft From Motor Vehicle Over,Theft Over
GO-2016978202,95,Annex,-79.393077505,43.6707471620001,2016,June,Theft From Motor Vehicle Over,Theft Over
GO-2016977687,73,Moss Park,-79.371315092,43.653805402,2016,June,Theft Over,Theft Over
GO-2016977785,124,Kennedy Park,-79.264483771,43.724087502,2016,June,Theft From Mail / Bag / Key,Theft Over
GO-2016974650,18,New Toronto,-79.519080037,43.6004349520001,2016,June,Theft From Motor Vehicle Over,Theft Over
GO-2016984247,25,Glenfield-Jane Heights,-79.509299202,43.738304844,2016,June,Theft Over - Distraction,Theft Over
GO-2016981637,21,Humber Summit,-79.5671925139999,43.7640294340001,2016,June,Theft From Motor Vehicle Over,Theft Over
GO-2016983716,6,Kingsview Village-The Westway,-79.552301862,43.6932754910001,2016,June,Theft Over,Theft Over
GO-2016989978,27,York University Heights,-79.501078294,43.7683977560001,2016,June,Theft From Mail / Bag / Key,Theft Over
GO-2016998105,168,Downtown Yonge East,-79.3753749959999,43.656122988,2016,June,Theft From Mail / Bag / Key,Theft Over
GO-2016996862,167,Church-Wellesley,-79.383956578,43.666048828,2016,June,Theft Over,Theft Over
GO-2016996294,32,Englemount-Lawrence,-79.4327579879999,43.7321533250001,2016,June,Theft From Mail / Bag / Key,Theft Over
GO-20161005955,119,Wexford/Maryvale,-79.311814397,43.7479561210001,2016,June,Theft From Mail / Bag / Key,Theft Over
GO-20161002357,128,Agincourt South-Malvern West,-79.258835334,43.7896140140001,2016,June,Theft From Motor Vehicle Over,Theft Over
GO-2016994745,52,Bayview Village,-79.3635515939999,43.7697707470001,2016,June,Theft From Motor Vehicle Over,Theft Over
GO-20161011140,70,South Riverdale,-79.3529729209999,43.662981625,2016,June,Theft From Motor Vehicle Over,Theft Over
GO-20161010261,156,Bendale-Glen Andrew,-79.2729828619999,43.772959826,2016,June,Theft From Motor Vehicle Over,Theft Over
GO-20161002888,146,Malvern East,-79.1994886909999,43.7970709590001,2016,June,Theft From Motor Vehicle Over,Theft Over
GO-20161016111,64,Woodbine Corridor,-79.313918015,43.685008021,2016,June,Theft Over,Theft Over
GO-20161023530,54,O'Connor-Parkview,-79.3128327859999,43.7053900710001,2016,June,Theft Over,Theft Over
GO-20161029447,41,Bridle Path-Sunnybrook-York Mills,-79.3904716919999,43.7436456500001,2016,June,Theft Over,Theft Over
GO-20161029409,64,Woodbine Corridor,-79.3116215809999,43.6705128250001,2016,June,Theft Over,Theft Over
GO-20161029000,96,Casa Loma,-79.413363886,43.6768010760001,2016,June,Theft From Motor Vehicle Over,Theft Over
GO-20161033909,37,Willowdale West,-79.4124449449999,43.7674655340001,2016,June,Theft Over,Theft Over
GO-20161032479,166,St Lawrence-East Bayfront-The Islands,-79.3682977619999,43.6483710810001,2016,June,Theft Over,Theft Over
GO-20161037918,25,Glenfield-Jane Heights,-79.5180849669999,43.7505489100001,2016,June,Theft From Mail / Bag / Key,Theft Over
GO-20161034616,170,Yonge-Bay Corridor,-79.384402447,43.6487270150001,2016,June,Theft Over,Theft Over
GO-20161043048,167,Church-Wellesley,-79.382743988,43.662183799,2016,June,Theft From Mail / Bag / Key,Theft Over
GO-20161045479,90,Junction Area,-79.475041615,43.6651760980001,2016,June,Theft Over,Theft Over
GO-20161036696,31,Yorkdale-Glen Park,-79.4515162169999,43.7240306040001,2016,June,Theft Over,Theft Over
GO-20161042088,128,Agincourt South-Malvern West,-79.2557014179999,43.790289828,2016,June,Theft From Motor Vehicle Over,Theft Over
