EVENT_UNIQUE_ID,HOOD_158,NEIGHBOURHOOD_158,X,Y,REPORT_YEAR,REPORT_MONTH
GO-20093476346,87,High Park-Swansea,-79.469910958,43.637204416,2009,July
GO-20092776015,6,Kingsview Village-The Westway,-79.5506332799999,43.6882219510001,2009,November
GO-20093665125,62,East End-Danforth,-79.300152462,43.683943979,2009,December
GO-20093318591,44,Flemingdon Park,-79.329650999,43.715305035,2009,June
GO-20093185149,30,Brookhaven-Amesbury,-79.49387009,43.6969314630001,2009,August
GO-20093086036,146,Malvern East,-79.2117874049999,43.8087437300001,2009,August
GO-20093360180,1,West Humber-Clairville,-79.595364392,43.744280614,2009,August
GO-20093327799,28,Rustic,-79.5047534079999,43.715734723,2009,May
GO-20093335167,69,Blake-Jones,-79.339382458,43.676765634,2009,November
GO-20093556243,2,Mount Olive-Silverstone-Jamestown,-79.585612998,43.751010428,2009,October
GO-20093610172,28,Rustic,-79.507221117,43.715450208,2009,October
GO-20093424639,111,Rockcliffe-Smythe,-79.49375172,43.6716662520001,2009,August
GO-20093264890,151,Yonge-Doris,-79.415574041,43.7797628750001,2009,April
GO-20093592918,25,Glenfield-Jane Heights,-79.501498199,43.7414941580001,2009,November
GO-20093343561,6,Kingsview Village-The Westway,-79.555254395,43.6926147340001,2009,June
GO-20093369098,135,Morningside,-79.1954297139999,43.7848241400001,2009,May
GO-20093523774,6,Kingsview Village-The Westway,-79.541388881,43.696802688,2009,September
GO-20092450415,167,Church-Wellesley,-79.3852551479999,43.6665409460001,2009,February
GO-20093546545,128,Agincourt South-Malvern West,-79.258835334,43.7896140140001,2009,November
GO-20093044754,8,Humber Heights-Westmount,-79.5156315199999,43.6967198070001,2009,August
GO-20093687835,28,Rustic,-79.5047534079999,43.715734723,2009,December
GO-20093532167,30,Brookhaven-Amesbury,-79.494743742,43.701636927,2009,November
GO-20093519679,121,Oakridge,-79.288355112,43.6912262660001,2009,July
GO-20093419601,107,Oakwood Village,-79.4386879049999,43.6914414720001,2009,August
GO-20093594791,138,Eglinton East,-79.2446760719999,43.7450086800001,2009,December
GO-20093567875,25,Glenfield-Jane Heights,-79.5104455809999,43.7492207270001,2009,November
GO-20093044989,154,Oakdale-Beverley Heights,-79.510422379,43.7247661370001,2009,May
GO-20093566947,120,Clairlea-Birchmount,-79.259916878,43.7168408040001,2009,September
GO-20093147236,1,West Humber-Clairville,-79.6074294649999,43.743653458,2009,February
GO-20093169325,126,Dorset Park,-79.2810747939999,43.7657958510001,2009,March
GO-20093648963,111,Rockcliffe-Smythe,-79.493353943,43.6707013180001,2009,December
GO-20093473116,52,Bayview Village,-79.3672536729999,43.7770310540001,2009,July
GO-20093134587,22,Humbermede,-79.5494344159999,43.7468606790001,2009,January
GO-20093323835,2,Mount Olive-Silverstone-Jamestown,-79.601001846,43.75649057,2009,June
GO-20093132078,1,West Humber-Clairville,-79.586819282,43.687942134,2009,January
GO-20093236105,74,North St.James Town,-79.373265362,43.671327653,2009,May
GO-20093269030,156,Bendale-Glen Andrew,-79.256593343,43.7575769950001,2009,July
GO-20093202864,11,Eringate-Centennial-West Deane,-79.565111132,43.6580302130001,2009,February
GO-20093480685,6,Kingsview Village-The Westway,-79.5467279169999,43.697043245,2009,July
GO-20093328505,154,Oakdale-Beverley Heights,-79.5132003209999,43.7255096530001,2009,May
GO-20093173044,170,Yonge-Bay Corridor,-79.386624991,43.6508466510001,2009,January
GO-20093395774,88,High Park North,-79.473333887,43.6540396520001,2009,November
GO-20093059077,111,Rockcliffe-Smythe,-79.500454976,43.667997869,2009,May
GO-20093250594,6,Kingsview Village-The Westway,-79.54924116,43.7025662130001,2009,June
GO-20093454028,27,York University Heights,-79.496691185,43.7519314960001,2009,November
GO-20093565262,111,Rockcliffe-Smythe,-79.4799890259999,43.6833106010001,2009,November
GO-20093526142,2,Mount Olive-Silverstone-Jamestown,-79.593673315,43.740860366,2009,October
GO-20093200302,148,East L'Amoreaux,-79.311658064,43.795977141,2009,August
GO-20092904889,170,Yonge-Bay Corridor,-79.387578377,43.6531016960001,2009,February
GO-20092863610,73,Moss Park,-79.372074535,43.653951428,2009,January
GO-20093496560,31,Yorkdale-Glen Park,-79.449269106,43.720507496,2009,August
GO-20093543606,147,L'Amoreaux West,-79.330784366,43.7917582210001,2009,December
GO-20093095071,142,Woburn North,-79.2307976549999,43.7802621960001,2009,January
GO-20093484616,8,Humber Heights-Westmount,-79.5259662129999,43.7004991040001,2009,October
GO-20093256872,15,Kingsway South,-79.508612598,43.661345506,2009,April
GO-20093501819,158,Islington,-79.564076544,43.652449672,2009,August
GO-20093528405,85,South Parkdale,-79.434777885,43.63394606,2009,October
GO-20093356983,123,Cliffcrest,-79.2388019529999,43.7195758390001,2009,June
GO-20093496685,84,Little Portugal,-79.42679185,43.649495379,2009,November
GO-20093523004,2,Mount Olive-Silverstone-Jamestown,-79.588161443,43.7463088200001,2009,August
GO-20093513847,90,Junction Area,-79.479946325,43.66979809,2009,September
GO-20093185090,115,Mount Dennis,-79.498819348,43.6844702160001,2009,April
GO-20093148206,21,Humber Summit,-79.552979721,43.751433284,2009,January
GO-20093448946,69,Blake-Jones,-79.3381842909999,43.6724438850001,2009,September
GO-20093682191,158,Islington,-79.547769065,43.6390229580001,2009,December
GO-20093456752,146,Malvern East,-79.2112059259999,43.8118508210001,2009,July
GO-20093214955,5,Elms-Old Rexdale,-79.5477109449999,43.7277533810001,2009,January
GO-20093247404,128,Agincourt South-Malvern West,-79.238749604,43.7938636900001,2009,May
GO-20093524643,27,York University Heights,-79.487588489,43.749601075,2009,October
GO-20093507882,50,Newtonbrook East,-79.3977258159999,43.799419765,2009,August
GO-20092863630,136,West Hill,-79.201589342,43.764966912,2009,March
GO-20093180701,27,York University Heights,-79.5048788519999,43.7599578630001,2009,April
GO-20093413041,62,East End-Danforth,-79.3022015189999,43.68894756,2009,June
GO-20092874543,142,Woburn North,-79.232975794,43.779538518,2009,February
GO-20093227090,142,Woburn North,-79.235263903,43.7577156730001,2009,May
GO-20093517059,2,Mount Olive-Silverstone-Jamestown,-79.588161443,43.7463088200001,2009,August
GO-20093400897,121,Oakridge,-79.2853960209999,43.6969922060001,2009,August
GO-20093120025,30,Brookhaven-Amesbury,-79.5023758039999,43.6975874870001,2009,January
GO-20093177034,119,Wexford/Maryvale,-79.307647709,43.7368185660001,2009,February
GO-20092864804,156,Bendale-Glen Andrew,-79.246755589,43.755257327,2009,February
GO-20093131913,2,Mount Olive-Silverstone-Jamestown,-79.588161443,43.7463088200001,2009,August
GO-20093281624,124,Kennedy Park,-79.261147987,43.731182475,2009,November
GO-20093512297,28,Rustic,-79.5003028419999,43.7083769010001,2009,July
GO-20093575074,156,Bendale-Glen Andrew,-79.2700219069999,43.7735857270001,2009,November
GO-20093104776,170,Yonge-Bay Corridor,-79.387578377,43.6531016960001,2009,April
GO-20092456098,168,Downtown Yonge East,-79.3784664359999,43.650401297,2009,March
GO-20093145435,24,Black Creek,-79.518758927,43.769157185,2009,March
GO-20093206968,5,Elms-Old Rexdale,-79.5495337419999,43.7276430490001,2009,May
GO-20093502254,50,Newtonbrook East,-79.415998035,43.7816314770001,2009,September
GO-20093043662,110,Keelesdale-Eglinton West,-79.4743553599999,43.688512674,2009,January
GO-20093461799,107,Oakwood Village,-79.441512457,43.6830462180001,2009,September
GO-20093437668,25,Glenfield-Jane Heights,-79.5164867399999,43.752502629,2009,June
GO-20092826015,164,Wellington Place,-79.396377964,43.6487593270001,2009,September
GO-20093318636,44,Flemingdon Park,-79.325589572,43.7186374240001,2009,July
GO-20093122292,24,Black Creek,-79.5209945349999,43.765089903,2009,January
GO-20093484566,2,Mount Olive-Silverstone-Jamestown,-79.597545697,43.750644562,2009,August
GO-20093576028,166,St Lawrence-East Bayfront-The Islands,-79.367888842,43.650388535,2009,September
GO-20093607373,30,Brookhaven-Amesbury,-79.499017879,43.6973254260001,2009,November
GO-20093358995,169,Bay-Cloverhill,-79.3877203489999,43.6656387140001,2009,November
GO-20093244553,32,Englemount-Lawrence,-79.440129067,43.731796709,2009,March
GO-20093574814,113,Weston,-79.523786278,43.7023662010001,2009,December
GO-20093505649,95,Annex,-79.3954319489999,43.671895229,2009,August
GO-20093311438,32,Englemount-Lawrence,-79.440129067,43.731796709,2009,July
GO-20093520884,91,Weston-Pelham Park,-79.456781018,43.6697409270001,2009,August
GO-20093574794,155,Downsview,-79.479894015,43.725506943,2009,November
GO-20093515455,6,Kingsview Village-The Westway,-79.544037074,43.689205671,2009,August
GO-20093493833,31,Yorkdale-Glen Park,-79.449269106,43.720507496,2009,July
GO-20093051315,66,Danforth,-79.337815474,43.680307054,2009,January
GO-20093098611,136,West Hill,-79.184878452,43.764861825,2009,April
GO-20093424192,73,Moss Park,-79.369005091,43.6546142870001,2009,August
GO-20093549633,31,Yorkdale-Glen Park,-79.449269106,43.720507496,2009,November
GO-20093478373,21,Humber Summit,-79.552979721,43.751433284,2009,July
GO-20093198547,30,Brookhaven-Amesbury,-79.4719052949999,43.710296269,2009,June
GO-20093329702,115,Mount Dennis,-79.4939779979999,43.6885537300001,2009,May
GO-20093592802,21,Humber Summit,-79.547515859,43.750975452,2009,November
GO-20093148263,25,Glenfield-Jane Heights,-79.526902317,43.755306358,2009,April
GO-20092859090,145,Malvern West,-79.229539529,43.801254311,2009,February
GO-20093502913,33,Clanton Park,-79.446717656,43.7358238680001,2009,July
GO-20093532094,30,Brookhaven-Amesbury,-79.499017879,43.6973254260001,2009,August
GO-20093160903,31,Yorkdale-Glen Park,-79.447231899,43.7188528820001,2009,March
GO-20092399418,30,Brookhaven-Amesbury,-79.5023758039999,43.6975874870001,2009,April
GO-20093403212,78,Kensington-Chinatown,-79.4006528469999,43.650540425,2009,September
GO-20092863500,126,Dorset Park,-79.282254101,43.769415313,2009,July
GO-20093598970,150,Fenside-Parkwoods,-79.3419680229999,43.7662522040001,2009,November
GO-20093349249,111,Rockcliffe-Smythe,-79.4821350299999,43.6806258190001,2009,August
GO-20093602908,139,Scarborough Village,-79.220731383,43.7354481610001,2009,September
GO-20093255598,174,South Eglinton-Davisville,-79.394129876,43.7075951420001,2009,October
GO-20093148903,107,Oakwood Village,-79.4467163849999,43.6930428520001,2009,January
GO-20093438920,25,Glenfield-Jane Heights,-79.5016026019999,43.742827478,2009,November
GO-20092716625,150,Fenside-Parkwoods,-79.332697479,43.7595130940001,2009,May
GO-20093188008,11,Eringate-Centennial-West Deane,-79.558059042,43.657522472,2009,February
GO-20093515443,1,West Humber-Clairville,-79.592995023,43.7380515340001,2009,August
GO-20093396056,1,West Humber-Clairville,-79.5910592499999,43.7317665590001,2009,July
GO-20092865575,156,Bendale-Glen Andrew,-79.245947784,43.757663741,2009,March
GO-20093043503,164,Wellington Place,-79.3976434309999,43.6449484130001,2009,July
GO-20093425603,94,Wychwood,-79.430979825,43.674716539,2009,October
GO-20093103646,114,Lambton Baby Point,-79.503483825,43.663883862,2009,May
GO-20093501395,143,West Rouge,-79.128093432,43.793810636,2009,July
GO-20093038898,111,Rockcliffe-Smythe,-79.49375172,43.6716662520001,2009,March
GO-20093146375,142,Woburn North,-79.2454194059999,43.7555423970001,2009,March
GO-20093327806,23,Pelmo Park-Humberlea,-79.52634986,43.715094972,2009,May
GO-20093586456,65,Greenwood-Coxwell,-79.322143254,43.674688599,2009,November
GO-20093363634,166,St Lawrence-East Bayfront-The Islands,-79.36966176,43.6488567100001,2009,August
GO-20093185142,111,Rockcliffe-Smythe,-79.4814209899999,43.6752223660001,2009,August
GO-20093493112,32,Englemount-Lawrence,-79.440129067,43.731796709,2009,July
GO-20093223809,6,Kingsview Village-The Westway,-79.554057475,43.6953347570001,2009,June
GO-20093065148,113,Weston,-79.511311757,43.6983365450001,2009,February
GO-20092821191,24,Black Creek,-79.518758927,43.769157185,2009,April
GO-20093565259,3,Thistletown-Beaumond Heights,-79.5570493819999,43.732436754,2009,November
GO-20093329730,112,Beechborough-Greenbrook,-79.467692292,43.6917098930001,2009,June
GO-20093148813,139,Scarborough Village,-79.217847174,43.740653013,2009,June
GO-20093178191,24,Black Creek,-79.509776771,43.760453672,2009,January
GO-20093567900,170,Yonge-Bay Corridor,-79.387578377,43.6531016960001,2009,December
GO-20093507478,50,Newtonbrook East,-79.4061945889999,43.791215854,2009,August
GO-20093523721,1,West Humber-Clairville,-79.6063682129999,43.755007936,2009,August
GO-20093059924,54,O'Connor-Parkview,-79.3059633079999,43.714272082,2009,May
GO-20093326186,121,Oakridge,-79.2853960209999,43.6969922060001,2009,May
GO-20093259601,39,Bedford Park-Nortown,-79.427319153,43.726645698,2009,March
GO-20093294404,33,Clanton Park,-79.4423244079999,43.7524983920001,2009,April
GO-20093082434,126,Dorset Park,-79.276283703,43.753220938,2009,February
GO-20093586926,96,Casa Loma,-79.415783099,43.676724086,2009,October
GO-20093378905,120,Clairlea-Birchmount,-79.276990949,43.7023905890001,2009,October
GO-20093507378,155,Downsview,-79.483458586,43.732479504,2009,August
GO-20093221255,113,Weston,-79.5177866499999,43.700594304,2009,March
GO-20093148861,139,Scarborough Village,-79.21376381,43.744333376,2009,December
GO-20093141606,168,Downtown Yonge East,-79.383106732,43.661365624,2009,March
GO-20093639909,25,Glenfield-Jane Heights,-79.501498199,43.7414941580001,2009,November
GO-20093438679,24,Black Creek,-79.515460253,43.757862204,2009,June
GO-20093155098,166,St Lawrence-East Bayfront-The Islands,-79.367812472,43.6443384630001,2009,March
GO-20092747241,113,Weston,-79.5088838839999,43.696808262,2009,April
GO-20093340932,69,Blake-Jones,-79.338301133,43.6741310290001,2009,July
GO-20093219112,24,Black Creek,-79.509776771,43.760453672,2009,February
GO-20093515434,2,Mount Olive-Silverstone-Jamestown,-79.588161443,43.7463088200001,2009,July
GO-20093456796,145,Malvern West,-79.2286262709999,43.813632623,2009,August
GO-20093523913,79,University,-79.40746945,43.6659084130001,2009,July
GO-20093221254,24,Black Creek,-79.519685177,43.765902619,2009,March
GO-20093050863,13,Etobicoke West Mall,-79.567931044,43.647575396,2009,January
GO-20092927371,107,Oakwood Village,-79.4399539789999,43.6906014240001,2009,February
GO-20093464045,73,Moss Park,-79.371028445,43.6582885120001,2009,July
GO-20093457263,66,Danforth,-79.3232260519999,43.6838945810001,2009,August
GO-20093648346,1,West Humber-Clairville,-79.614275331,43.7454878140001,2009,December
GO-20093539872,107,Oakwood Village,-79.447329171,43.6963526970001,2009,November
GO-20093044987,24,Black Creek,-79.514763739,43.76720514,2009,March
GO-20093253609,13,Etobicoke West Mall,-79.5697199259999,43.65158597,2009,May
GO-20093578468,144,Morningside Heights,-79.209662377,43.821918527,2009,September
GO-20093221294,24,Black Creek,-79.514763739,43.76720514,2009,May
GO-20092451183,44,Flemingdon Park,-79.330375026,43.7165689120001,2009,January
GO-20093352031,28,Rustic,-79.507743315,43.717372068,2009,May
GO-20093477760,107,Oakwood Village,-79.440841179,43.6926482370001,2009,July
GO-20093448905,65,Greenwood-Coxwell,-79.326727236,43.6746484920001,2009,July
GO-20093327797,25,Glenfield-Jane Heights,-79.5132172799999,43.7393831790001,2009,May
GO-20093231416,31,Yorkdale-Glen Park,-79.449684904,43.720796331,2009,February
GO-20093134636,32,Englemount-Lawrence,-79.4410185569999,43.720120884,2009,March
GO-20092689899,136,West Hill,-79.186862402,43.7706065520001,2009,May
GO-20093182294,154,Oakdale-Beverley Heights,-79.5132003209999,43.7255096530001,2009,May
GO-20093148280,27,York University Heights,-79.499795843,43.7743439000001,2009,May
GO-20093577507,156,Bendale-Glen Andrew,-79.266496505,43.768935723,2009,November
GO-20092403863,2,Mount Olive-Silverstone-Jamestown,-79.594206903,43.741918712,2009,January
GO-20093560496,31,Yorkdale-Glen Park,-79.447231899,43.7188528820001,2009,September
GO-20093473165,48,Hillcrest Village,-79.358071259,43.7919559950001,2009,August
GO-20093205863,1,West Humber-Clairville,-79.569649307,43.69182798,2009,January
GO-20103719744,85,South Parkdale,-79.432442011,43.6396858630001,2010,November
GO-20103842165,128,Agincourt South-Malvern West,-79.2401075889999,43.7888632410001,2010,May
GO-20103778563,85,South Parkdale,-79.428125506,43.6359750600001,2010,August
GO-20103801910,6,Kingsview Village-The Westway,-79.554057475,43.6953347570001,2010,December
GO-20102384820,7,Willowridge-Martingrove-Richview,-79.567159822,43.683330255,2010,September
GO-20103644289,171,Junction-Wallace Emerson,-79.441646105,43.661063787,2010,May
GO-20103686077,128,Agincourt South-Malvern West,-79.259120813,43.787404151,2010,July
GO-20103834477,85,South Parkdale,-79.4335353019999,43.634368904,2010,October
GO-20103783339,52,Bayview Village,-79.388574021,43.7690493150001,2010,May
GO-20103888086,28,Rustic,-79.503834662,43.7028718380001,2010,November
GO-20103779029,159,Etobicoke City Centre,-79.527217387,43.643824168,2010,November
GO-20103904080,111,Rockcliffe-Smythe,-79.496146545,43.677235357,2010,October
GO-20103900979,24,Black Creek,-79.5109334969999,43.7620786140001,2010,October
GO-20103671729,126,Dorset Park,-79.285947149,43.7715679570001,2010,April
GO-20103849148,32,Englemount-Lawrence,-79.4430654929999,43.7217843350001,2010,May
GO-20103593264,145,Malvern West,-79.231369093,43.808715197,2010,February
GO-20103711725,113,Weston,-79.533623228,43.7077789900001,2010,April
GO-20103923588,74,North St.James Town,-79.374444486,43.6688630190001,2010,November
GO-20103819029,6,Kingsview Village-The Westway,-79.554507669,43.6952240800001,2010,September
GO-20103537681,166,St Lawrence-East Bayfront-The Islands,-79.36108001,43.647821654,2010,March
GO-20103538498,72,Regent Park,-79.3632859749999,43.660771079,2010,June
GO-20103651358,113,Weston,-79.5088838839999,43.696808262,2010,January
GO-20103528531,142,Woburn North,-79.2320179229999,43.7593103360001,2010,September
GO-20103807620,79,University,-79.4100710869999,43.6639575940001,2010,September
GO-20103904746,142,Woburn North,-79.228391986,43.7606248770001,2010,November
GO-20103561941,72,Regent Park,-79.359301554,43.6609280260001,2010,October
GO-20103664274,78,Kensington-Chinatown,-79.399616916,43.6499673110001,2010,June
GO-20103836758,24,Black Creek,-79.518818412,43.7619114080001,2010,September
GO-20103476092,113,Weston,-79.506903425,43.696944172,2010,June
GO-20103786271,5,Elms-Old Rexdale,-79.5570999179999,43.7217296370001,2010,July
GO-20103826927,87,High Park-Swansea,-79.469910958,43.637204416,2010,August
GO-20103133204,139,Scarborough Village,-79.21376381,43.744333376,2010,January
GO-20103133225,156,Bendale-Glen Andrew,-79.256593343,43.7575769950001,2010,June
GO-20103360930,78,Kensington-Chinatown,-79.397788813,43.652253956,2010,July
GO-20103858835,160,Mimico-Queensway,-79.500617818,43.621564048,2010,August
GO-20104016091,111,Rockcliffe-Smythe,-79.4909339599999,43.6712445430001,2010,December
GO-20103856995,143,West Rouge,-79.173315228,43.803986524,2010,July
GO-20103906660,27,York University Heights,-79.480810764,43.7657583920001,2010,November
GO-20103786509,73,Moss Park,-79.373561549,43.6609365150001,2010,August
GO-20103531726,72,Regent Park,-79.3622353649999,43.6582470180001,2010,February
GO-20103817108,92,Corso Italia-Davenport,-79.4558857069999,43.681308319,2010,September
GO-20103888061,21,Humber Summit,-79.569436482,43.756685745,2010,November
GO-20103803370,89,Runnymede-Bloor West Village,-79.491182517,43.6657285810001,2010,December
GO-20103577964,112,Beechborough-Greenbrook,-79.4703976929999,43.6912192020001,2010,May
GO-20103804815,5,Elms-Old Rexdale,-79.5495337419999,43.7276430490001,2010,June
GO-20103762810,139,Scarborough Village,-79.22055842,43.7428288200001,2010,June
GO-20103911901,170,Yonge-Bay Corridor,-79.387578377,43.6531016960001,2010,November
GO-20103916825,154,Oakdale-Beverley Heights,-79.508607994,43.7300368530001,2010,October
GO-20103617774,13,Etobicoke West Mall,-79.5685417399999,43.649010704,2010,March
GO-20103648874,72,Regent Park,-79.3660415209999,43.662164078,2010,January
GO-20103851806,47,Don Valley Village,-79.347037442,43.775100954,2010,September
GO-20103743439,72,Regent Park,-79.358514412,43.6588885,2010,July
GO-20103789143,25,Glenfield-Jane Heights,-79.517071158,43.7548481310001,2010,May
GO-20103816829,25,Glenfield-Jane Heights,-79.5104455809999,43.7492207270001,2010,June
GO-20103746947,111,Rockcliffe-Smythe,-79.4821350299999,43.6806258190001,2010,July
GO-20103745933,81,Trinity-Bellwoods,-79.407271135,43.6520527980001,2010,July
GO-20103773142,113,Weston,-79.511068391,43.7013312710001,2010,June
GO-20103905244,129,Agincourt North,-79.264573517,43.7951974710001,2010,September
GO-20103607715,32,Englemount-Lawrence,-79.4413359229999,43.7309182910001,2010,February
GO-20103998395,16,Stonegate-Queensway,-79.502628584,43.6263300900001,2010,November
GO-20103899244,6,Kingsview Village-The Westway,-79.5467279169999,43.697043245,2010,October
GO-20103883089,44,Flemingdon Park,-79.329650999,43.715305035,2010,July
GO-20103663743,107,Oakwood Village,-79.4367462659999,43.690414612,2010,December
GO-20103842750,156,Bendale-Glen Andrew,-79.255363814,43.753520812,2010,August
GO-20103887625,24,Black Creek,-79.509776771,43.760453672,2010,September
GO-20103525434,78,Kensington-Chinatown,-79.400915394,43.651212263,2010,August
GO-20103908898,1,West Humber-Clairville,-79.609150458,43.7321834410001,2010,November
GO-20103773675,32,Englemount-Lawrence,-79.4401781989999,43.7241786500001,2010,August
GO-20103816860,113,Weston,-79.528316563,43.7045392570001,2010,August
GO-20103803013,154,Oakdale-Beverley Heights,-79.5100682519999,43.717709029,2010,July
GO-20103685759,25,Glenfield-Jane Heights,-79.511387056,43.75012851,2010,March
GO-20103397840,114,Lambton Baby Point,-79.5014989059999,43.664878795,2010,July
GO-20103688461,28,Rustic,-79.5047534079999,43.715734723,2010,February
GO-20103575518,148,East L'Amoreaux,-79.2995458409999,43.801541946,2010,February
GO-20103878370,72,Regent Park,-79.358158827,43.6611918200001,2010,November
GO-20103665325,31,Yorkdale-Glen Park,-79.4482271589999,43.719106326,2010,January
GO-20103578630,125,Ionview,-79.271206707,43.731427975,2010,October
GO-20103528237,150,Fenside-Parkwoods,-79.32199157,43.7601061440001,2010,May
GO-20103877629,115,Mount Dennis,-79.5088666669999,43.6909022040001,2010,July
GO-20103880567,32,Englemount-Lawrence,-79.438368832,43.717316759,2010,September
GO-20103419441,111,Rockcliffe-Smythe,-79.494742608,43.6739837480001,2010,May
GO-20103669221,16,Stonegate-Queensway,-79.4997914579999,43.624880945,2010,January
GO-20103436989,159,Etobicoke City Centre,-79.527217387,43.643824168,2010,August
GO-20103708574,25,Glenfield-Jane Heights,-79.514139504,43.743116064,2010,April
GO-20103719716,172,Dovercourt Village,-79.422056303,43.6627721250001,2010,September
GO-20103890187,146,Malvern East,-79.2112059259999,43.8118508210001,2010,September
GO-20102945614,120,Clairlea-Birchmount,-79.285735834,43.723282684,2010,November
GO-20103462319,107,Oakwood Village,-79.4349546829999,43.6894850890001,2010,April
GO-20103868945,146,Malvern East,-79.203159265,43.7956276460001,2010,August
GO-20103887674,28,Rustic,-79.5047534079999,43.715734723,2010,October
GO-20103988019,25,Glenfield-Jane Heights,-79.503397446,43.7410703040001,2010,November
GO-20103740835,2,Mount Olive-Silverstone-Jamestown,-79.5838009939999,43.734478584,2010,May
GO-20103785149,142,Woburn North,-79.2307976549999,43.7802621960001,2010,July
GO-20103708162,24,Black Creek,-79.514763739,43.76720514,2010,March
GO-20103882170,25,Glenfield-Jane Heights,-79.5192354659999,43.752865543,2010,September
GO-20103657723,126,Dorset Park,-79.2831030999999,43.7489224780001,2010,March
GO-20103515868,22,Humbermede,-79.53395148,43.7346646980001,2010,May
GO-20103582609,154,Oakdale-Beverley Heights,-79.509603463,43.7248876080001,2010,April
GO-20103529670,111,Rockcliffe-Smythe,-79.49375172,43.6716662520001,2010,March
GO-20103587228,44,Flemingdon Park,-79.329650999,43.715305035,2010,July
GO-20103904124,111,Rockcliffe-Smythe,-79.487624287,43.672753868,2010,November
GO-20103425751,115,Mount Dennis,-79.4939779979999,43.6885537300001,2010,December
GO-20103757791,156,Bendale-Glen Andrew,-79.266662095,43.7558934150001,2010,July
GO-20103888033,25,Glenfield-Jane Heights,-79.511387056,43.75012851,2010,September
GO-20103726182,25,Glenfield-Jane Heights,-79.509677305,43.739666519,2010,May
GO-20103902371,7,Willowridge-Martingrove-Richview,-79.568430463,43.6757066650001,2010,September
GO-20103842752,32,Englemount-Lawrence,-79.44186064,43.7226030940001,2010,September
GO-20103817222,30,Brookhaven-Amesbury,-79.5034514119999,43.701565848,2010,September
GO-20103838148,56,Leaside-Bennington,-79.376569661,43.7111554690001,2010,August
GO-20103776796,63,The Beaches,-79.292568868,43.6716054950001,2010,November
GO-20103643647,141,Golfdale-Cedarbrae-Woburn,-79.228928356,43.775632102,2010,April
GO-20103908971,83,Dufferin Grove,-79.433535241,43.655121394,2010,July
GO-20103388761,72,Regent Park,-79.3584391059999,43.6618391220001,2010,November
GO-20103807929,161,Humber Bay Shores,-79.490025761,43.611144756,2010,June
GO-20103776066,155,Downsview,-79.486448701,43.7447713440001,2010,July
GO-20103845016,30,Brookhaven-Amesbury,-79.4959707469999,43.6997374220001,2010,June
GO-20103801996,120,Clairlea-Birchmount,-79.291460587,43.7269901430001,2010,August
GO-20103793517,87,High Park-Swansea,-79.4710502409999,43.638254438,2010,September
GO-20103574836,21,Humber Summit,-79.570689868,43.7584723840001,2010,June
GO-20103990937,8,Humber Heights-Westmount,-79.516581432,43.6938204460001,2010,November
GO-20103804848,1,West Humber-Clairville,-79.6118095099999,43.7316812330001,2010,July
GO-20103877117,21,Humber Summit,-79.570084577,43.760419391,2010,August
GO-20103544941,74,North St.James Town,-79.375102849,43.670494153,2010,July
GO-20103735763,28,Rustic,-79.505111176,43.7075449550001,2010,July
GO-20103880874,6,Kingsview Village-The Westway,-79.554057475,43.6953347570001,2010,July
GO-20103708472,113,Weston,-79.5145761479999,43.6995252090001,2010,September
GO-20103998011,35,Westminster-Branson,-79.448320129,43.783333246,2010,December
GO-20103925291,44,Flemingdon Park,-79.3261202039999,43.717297031,2010,August
GO-20103830863,24,Black Creek,-79.519685177,43.765902619,2010,August
GO-20103819002,5,Elms-Old Rexdale,-79.550561332,43.7250906940001,2010,August
GO-20103462441,1,West Humber-Clairville,-79.59782224,43.7411897900001,2010,May
GO-20103533139,31,Yorkdale-Glen Park,-79.4490573579999,43.7180623840001,2010,April
GO-20103515192,121,Oakridge,-79.273647341,43.694359164,2010,June
GO-20103695468,115,Mount Dennis,-79.505724824,43.6874061190001,2010,February
GO-20103577793,74,North St.James Town,-79.375102849,43.670494153,2010,August
GO-20103776104,21,Humber Summit,-79.569436482,43.756685745,2010,August
GO-20103577003,136,West Hill,-79.199469462,43.7654409400001,2010,March
GO-20103809416,130,Milliken,-79.305490105,43.824080542,2010,July
GO-20103848434,22,Humbermede,-79.554321499,43.74873904,2010,September
GO-20103823680,78,Kensington-Chinatown,-79.4039980059999,43.651766966,2010,May
GO-20102413416,148,East L'Amoreaux,-79.315762627,43.796766877,2010,June
GO-20103880576,32,Englemount-Lawrence,-79.445455587,43.7233932120001,2010,October
GO-20103810425,147,L'Amoreaux West,-79.330452615,43.7967982870001,2010,July
GO-20103914116,44,Flemingdon Park,-79.3280129939999,43.716709323,2010,October
GO-20103726241,20,Alderwood,-79.546109787,43.5957919420001,2010,February
GO-20103762592,32,Englemount-Lawrence,-79.442503385,43.7219586150001,2010,May
GO-20103516617,126,Dorset Park,-79.2868076089999,43.767715632,2010,December
GO-20103841789,121,Oakridge,-79.289018534,43.6928631150001,2010,August
GO-20103810123,72,Regent Park,-79.362998009,43.6600810690001,2010,October
GO-20103875191,32,Englemount-Lawrence,-79.4414128619999,43.723151671,2010,July
GO-20103427476,107,Oakwood Village,-79.433773447,43.6848981790001,2010,May
GO-20103720862,58,Old East York,-79.322705865,43.6972409750001,2010,January
